G.U.N.T. Gerätebau GmbH
Hanskampring 15-17 , D- 22885 BarsbüttelPhone: +49 40 / 67 08 54 - 0 , Fax: +49 40 / 67 08 54 - 42

Fecha : 8/5/2023	Tiempo: 14:52:00

WP 510	Máquina para ensayo de torsión, 200Nm

Nombre


Comentario


Cálculos
M_tb	3.938617 Nm
tau_tb	0.000000N/mm^2


Valores medidos
#	Ángulo de torsión en deg 	Ángulo de deslizamiento en rad 	Momento de torsión en Nm 	Tensión de cizallamiento en N/mm^2 
1,00	1,00	0,01	0,00	3,57E-61
2,00	2,00	0,02	0,04	5,26E-59
3,00	3,00	0,03	0,35	4,51E-58
4,00	4,10	0,05	0,03	3,86E-59
5,00	5,10	0,06	0,18	2,34E-58
6,00	6,20	0,07	0,39	5,07E-58
7,00	7,20	0,08	0,26	3,31E-58
8,00	8,20	0,09	0,18	2,28E-58
9,00	9,20	0,10	0,21	2,70E-58
10,00	10,20	0,11	0,28	3,60E-58
11,00	11,30	0,12	0,56	7,28E-58
12,00	12,30	0,14	0,68	8,85E-58
13,00	13,30	0,15	0,99	1,28E-57
14,00	14,30	0,16	1,13	1,46E-57
15,00	15,30	0,17	1,10	1,43E-57
16,00	16,40	0,18	1,27	1,65E-57
17,00	17,40	0,19	1,36	1,77E-57
18,00	18,40	0,20	1,57	2,04E-57
19,00	19,40	0,21	1,54	1,99E-57
20,00	20,40	0,22	1,64	2,13E-57
21,00	21,40	0,24	1,65	2,14E-57
22,00	22,50	0,25	1,71	2,22E-57
23,00	23,50	0,26	1,73	2,24E-57
24,00	24,50	0,27	1,94	2,52E-57
25,00	25,50	0,28	2,28	2,95E-57
26,00	26,50	0,29	2,45	3,17E-57
27,00	27,50	0,30	2,31	3,00E-57
28,00	28,50	0,31	2,52	3,26E-57
29,00	29,50	0,32	2,66	3,45E-57
30,00	30,50	0,34	2,86	3,70E-57
31,00	31,50	0,35	3,06	3,96E-57
32,00	32,50	0,36	2,99	3,88E-57
33,00	33,50	0,37	3,08	3,99E-57
34,00	34,50	0,38	3,20	4,15E-57
35,00	35,50	0,39	3,28	4,24E-57
36,00	36,50	0,40	3,31	4,29E-57
37,00	37,50	0,41	3,33	4,32E-57
38,00	38,50	0,42	3,28	4,25E-57
39,00	39,50	0,43	3,50	4,53E-57
40,00	40,50	0,45	3,63	4,71E-57
41,00	41,50	0,46	3,58	4,63E-57
42,00	42,50	0,47	3,40	4,40E-57
43,00	43,50	0,48	3,33	4,32E-57
44,00	44,50	0,49	3,41	4,42E-57
45,00	45,50	0,50	3,60	4,67E-57
46,00	46,50	0,51	3,66	4,75E-57
47,00	47,50	0,52	3,70	4,80E-57
48,00	48,50	0,53	3,66	4,74E-57
49,00	49,50	0,54	3,49	4,53E-57
50,00	50,50	0,56	3,77	4,89E-57
51,00	51,50	0,57	3,74	4,85E-57
52,00	52,50	0,58	3,62	4,68E-57
53,00	53,50	0,59	3,66	4,75E-57
54,00	54,50	0,60	3,81	4,94E-57
55,00	55,50	0,61	3,90	5,06E-57
56,00	56,60	0,62	3,68	4,77E-57
57,00	57,70	0,64	3,73	4,83E-57
58,00	58,70	0,65	3,82	4,95E-57
59,00	59,70	0,66	3,88	5,03E-57
60,00	60,70	0,67	3,90	5,06E-57
61,00	61,70	0,68	3,85	4,98E-57
62,00	62,70	0,69	3,91	5,07E-57
63,00	63,70	0,70	3,91	5,06E-57
64,00	64,80	0,71	3,94	5,10E-57
65,00	65,80	0,72	3,85	4,98E-57
66,00	66,80	0,74	3,84	4,98E-57
67,00	67,80	0,75	3,75	4,86E-57
68,00	68,80	0,76	3,71	4,81E-57
69,00	69,80	0,77	3,57	4,62E-57
70,00	70,80	0,78	3,64	4,72E-57
71,00	71,80	0,79	3,51	4,55E-57
72,00	72,80	0,80	3,73	4,83E-57
73,00	73,80	0,81	3,65	4,73E-57
74,00	74,80	0,82	3,65	4,73E-57
75,00	75,80	0,83	3,53	4,58E-57
76,00	76,80	0,85	3,28	4,25E-57
77,00	77,90	0,86	2,26	2,92E-57
78,00	78,90	0,87	1,64	2,13E-57
79,00	79,90	0,88	1,03	1,33E-57
80,00	80,90	0,89	0,71	9,23E-58
81,00	81,90	0,90	0,55	7,09E-58
82,00	82,90	0,91	0,15	1,98E-58
83,00	83,90	0,92	0,07	8,47E-59
84,00	84,90	0,93	0,21	2,74E-58
85,00	85,90	0,95	0,07	8,69E-59
86,00	86,90	0,96	0,07	8,71E-59
87,00	87,90	0,97	0,12	1,59E-58
88,00	88,90	0,98	0,10	1,25E-58
89,00	89,90	0,99	0,11	1,47E-58
90,00	90,90	1,00	0,12	1,53E-58
91,00	91,90	1,01	0,11	1,40E-58
