G.U.N.T. Gerätebau GmbH
Hanskampring 15-17 , D- 22885 BarsbüttelPhone: +49 40 / 67 08 54 - 0 , Fax: +49 40 / 67 08 54 - 42

Fecha : 19/4/2023	Tiempo: 12:55:55

WP 510	Máquina para ensayo de torsión, 200Nm

Nombre


Comentario


Cálculos
M_tb	9.893385 Nm
tau_tb	0.043942N/mm^2


Valores medidos
#	Ángulo de torsión en deg 	Ángulo de deslizamiento en rad 	Momento de torsión en Nm 	Tensión de cizallamiento en N/mm^2 
1,00	1,00	0,00	0,43	0,00
2,00	2,00	0,00	0,39	0,00
3,00	3,00	0,00	0,18	0,00
4,00	4,10	0,00	0,04	0,00
5,00	5,10	0,01	0,20	0,00
6,00	6,20	0,01	0,42	0,00
7,00	7,20	0,01	0,74	0,00
8,00	8,20	0,01	1,03	0,00
9,00	9,20	0,01	1,21	0,01
10,00	10,20	0,01	1,55	0,01
11,00	11,30	0,01	1,78	0,01
12,00	12,30	0,01	1,97	0,01
13,00	13,30	0,01	2,06	0,01
14,00	14,30	0,01	2,35	0,01
15,00	15,30	0,02	2,71	0,01
16,00	16,40	0,02	3,04	0,01
17,00	17,40	0,02	3,21	0,01
18,00	18,40	0,02	3,38	0,01
19,00	19,40	0,02	3,64	0,02
20,00	20,40	0,02	3,88	0,02
21,00	21,40	0,02	4,15	0,02
22,00	22,50	0,02	4,47	0,02
23,00	23,50	0,02	4,64	0,02
24,00	24,50	0,03	4,78	0,02
25,00	25,50	0,03	4,89	0,02
26,00	26,50	0,03	5,22	0,02
27,00	27,50	0,03	5,47	0,02
28,00	28,50	0,03	5,77	0,03
29,00	29,50	0,03	5,96	0,03
30,00	30,50	0,03	5,78	0,03
31,00	31,50	0,03	6,21	0,03
32,00	32,50	0,03	6,34	0,03
33,00	33,50	0,03	6,39	0,03
34,00	34,50	0,04	6,56	0,03
35,00	35,50	0,04	6,72	0,03
36,00	36,50	0,04	7,15	0,03
37,00	37,50	0,04	7,23	0,03
38,00	38,50	0,04	7,42	0,03
39,00	39,50	0,04	7,56	0,03
40,00	40,50	0,04	7,66	0,03
41,00	41,50	0,04	7,93	0,04
42,00	42,50	0,04	8,18	0,04
43,00	43,50	0,05	8,42	0,04
44,00	44,50	0,05	8,56	0,04
45,00	45,50	0,05	8,41	0,04
46,00	46,50	0,05	8,51	0,04
47,00	47,50	0,05	8,65	0,04
48,00	48,50	0,05	8,70	0,04
49,00	49,50	0,05	8,56	0,04
50,00	50,50	0,05	8,91	0,04
51,00	51,50	0,05	8,90	0,04
52,00	52,50	0,05	9,00	0,04
53,00	53,50	0,06	9,15	0,04
54,00	54,50	0,06	9,15	0,04
55,00	55,50	0,06	9,06	0,04
56,00	56,60	0,06	9,22	0,04
57,00	57,70	0,06	9,39	0,04
58,00	58,70	0,06	9,18	0,04
59,00	59,70	0,06	9,28	0,04
60,00	60,70	0,06	9,14	0,04
61,00	61,70	0,06	9,36	0,04
62,00	62,70	0,06	9,44	0,04
63,00	63,70	0,07	9,62	0,04
64,00	64,80	0,07	9,83	0,04
65,00	65,80	0,07	9,79	0,04
66,00	66,80	0,07	9,66	0,04
67,00	67,80	0,07	9,54	0,04
68,00	68,80	0,07	9,48	0,04
69,00	69,80	0,07	9,54	0,04
70,00	70,80	0,07	9,50	0,04
71,00	71,80	0,07	9,43	0,04
72,00	72,80	0,08	9,72	0,04
73,00	73,80	0,08	9,71	0,04
74,00	74,80	0,08	9,76	0,04
75,00	75,80	0,08	9,77	0,04
76,00	76,80	0,08	9,68	0,04
77,00	77,90	0,08	9,72	0,04
78,00	78,90	0,08	9,76	0,04
79,00	79,90	0,08	9,73	0,04
80,00	80,90	0,08	9,75	0,04
81,00	81,90	0,08	9,80	0,04
82,00	82,90	0,09	9,79	0,04
83,00	83,90	0,09	9,56	0,04
84,00	84,90	0,09	9,70	0,04
85,00	85,90	0,09	9,89	0,04
86,00	86,90	0,09	9,76	0,04
87,00	87,90	0,09	9,71	0,04
88,00	88,90	0,09	9,70	0,04
89,00	89,90	0,09	7,96	0,04
90,00	90,90	0,09	5,53	0,02
91,00	91,90	0,10	3,80	0,02
92,00	92,90	0,10	2,73	0,01
93,00	94,00	0,10	1,72	0,01
94,00	95,00	0,10	1,22	0,01
95,00	96,00	0,10	0,63	0,00
96,00	97,10	0,10	0,18	0,00
97,00	98,10	0,10	0,02	8,63E-5
98,00	99,20	0,10	0,30	0,00
99,00	100,20	0,10	0,27	0,00
100,00	101,20	0,10	0,23	0,00
101,00	102,30	0,11	0,36	0,00
102,00	103,30	0,11	0,42	0,00
